order_details_id,order_id,order_date,order_time,item_id,payment_type
3392,1630,6/27/2024,10:25:18,2,Transfer
3393,3673,3/8/2024,20:51:36,3,Transfer
3394,4639,3/3/2024,9:48:17,8,Card
3395,4905,3/6/2024,8:00:01,2,Card
3396,2791,1/15/2024,20:54:19,2,Transfer
3397,4200,8/27/2024,20:34:32,8,Transfer
3398,2482,5/8/2024,13:57:51,9,Card
3399,6431,9/11/2024,10:22:19,7,Cash
3400,5571,7/11/2024,16:22:19,9,Transfer
3401,8040,1/15/2024,10:53:17,8,Cash
3402,7568,5/3/2024,15:38:51,6,Cash
3403,4626,2/15/2024,20:44:33,9,Card
3404,9311,3/29/2024,14:32:51,1,Transfer
3405,3054,1/1/2024,13:25:21,4,Card
3406,1371,12/3/2024,15:00:16,7,Cash
3407,9462,9/16/2024,12:00:06,1,Transfer
3408,5083,12/13/2024,20:33:29,3,Card
3409,9996,8/5/2024,16:17:25,8,Card
3410,6706,1/16/2024,20:02:50,7,Card
3411,2065,6/4/2024,19:59:48,4,Transfer
3412,9207,2/9/2024,14:44:13,6,Card
3413,8566,1/7/2024,9:11:33,1,Cash
3414,3567,3/19/2024,20:09:29,4,Card
3415,7095,4/26/2024,11:35:52,2,Transfer
3416,4311,5/26/2024,11:59:16,1,Card
3417,1646,10/4/2024,9:58:05,9,Cash
3418,1519,10/17/2024,9:30:42,5,Cash
3419,8877,4/23/2024,20:36:13,1,Card
3420,5538,9/18/2024,14:19:37,6,Card
3421,9032,12/16/2024,20:30:08,1,Card
3422,9326,10/30/2024,13:19:13,8,Transfer
3423,2853,9/9/2024,15:44:31,2,Transfer
3424,8454,12/6/2024,13:40:42,1,Transfer
3425,8285,1/2/2024,10:53:47,3,Card
3426,8575,7/23/2024,15:42:44,2,Transfer
3427,4243,8/19/2024,9:01:50,3,Transfer
3428,6056,4/20/2024,8:12:07,3,Cash
3429,9475,3/21/2024,11:34:31,2,Transfer
3430,2441,6/9/2024,18:14:55,1,Cash
3431,7643,4/26/2024,11:29:03,4,Transfer
3432,2057,1/19/2024,11:26:18,3,Card
3433,4674,11/8/2024,17:33:01,5,Card
3434,1849,3/21/2024,8:09:33,2,Cash
3435,3984,11/17/2024,14:37:15,6,Cash
3436,1202,11/5/2024,12:06:31,5,Cash
3437,3504,12/15/2024,18:01:32,5,Transfer
3438,1428,7/13/2024,11:07:24,3,Card
3439,2432,1/26/2024,17:47:48,8,Transfer
3440,5783,12/30/2024,12:48:25,5,Transfer
3441,6899,11/12/2024,10:59:47,1,Cash
3442,2794,9/11/2024,18:12:53,4,Cash
3443,1597,1/5/2024,17:54:01,1,Transfer
3444,8989,8/12/2024,12:39:21,5,Cash
3445,1823,1/11/2024,15:38:18,8,Cash
3446,1568,12/18/2024,16:31:55,5,Card
3447,6517,5/3/2024,20:47:21,10,Cash
3448,1463,6/16/2024,20:34:49,2,Cash
3449,1226,3/15/2024,8:44:00,7,Cash
3450,1826,3/25/2024,9:00:11,1,Transfer
3451,1291,11/22/2024,10:29:48,10,Card
3452,8379,2/25/2024,9:10:38,10,Card
3453,9488,7/1/2024,18:10:43,4,Transfer
3454,2980,12/6/2024,8:20:22,5,Card
3455,7749,1/3/2024,13:08:06,3,Transfer
3456,2953,10/30/2024,18:48:57,4,Cash
3457,1773,9/23/2024,11:34:36,7,Card
3458,8602,12/5/2024,17:35:10,5,Card
3459,4023,7/10/2024,13:12:08,5,Cash
3460,5496,5/4/2024,8:39:01,1,Card
3461,5549,1/27/2024,15:53:08,5,Cash
3462,1388,11/9/2024,19:44:53,4,Cash
3463,4502,2/25/2024,11:06:58,8,Transfer
3464,5307,5/3/2024,9:06:34,4,Cash
3465,4020,1/8/2024,19:46:43,4,Cash
3466,1919,6/3/2024,13:06:19,3,Card
3467,3744,3/25/2024,20:44:19,4,Transfer
3468,7485,12/17/2024,17:07:53,6,Transfer
3469,5883,12/19/2024,17:06:59,1,Cash
3470,2890,5/12/2024,12:46:54,2,Transfer
3471,7973,2/6/2024,13:19:47,4,Transfer
3472,1260,2/6/2024,12:03:53,7,Card
3473,8174,11/1/2024,10:09:37,8,Card
3474,8937,3/3/2024,16:47:17,2,Transfer
3475,6948,11/16/2024,13:14:22,1,Card
3476,2774,2/17/2024,9:26:44,6,Card
3477,2166,6/8/2024,19:06:13,2,Cash
3478,2052,10/28/2024,10:43:24,3,Transfer
3479,6736,6/4/2024,16:06:58,6,Transfer
3480,3556,10/21/2024,9:05:12,3,Card
3481,3113,3/20/2024,10:53:44,1,Cash
3482,2520,2/22/2024,19:32:04,10,Cash
3483,4802,5/31/2024,14:35:24,10,Cash
3484,9017,1/1/2024,14:37:23,2,Cash
3485,3752,7/13/2024,15:25:32,9,Card
3486,1112,10/29/2024,18:04:05,2,Cash
3487,7839,10/17/2024,16:16:36,2,Card
3488,9662,4/13/2024,13:02:08,7,Transfer
3489,2016,3/27/2024,9:00:47,3,Card
3490,9757,11/9/2024,19:27:00,4,Card
3491,7038,5/16/2024,12:09:28,8,Cash
3492,7931,10/21/2024,9:33:33,7,Transfer
3493,6297,1/26/2024,9:34:16,7,Cash
3494,2233,4/24/2024,14:35:29,4,Transfer
3495,7615,1/25/2024,19:02:57,7,Transfer
3496,2368,3/30/2024,14:43:31,6,Cash
3497,2689,9/3/2024,11:48:33,2,Transfer
3498,4232,5/26/2024,17:49:44,2,Card
3499,7421,3/21/2024,9:25:48,5,Cash
3500,6005,9/2/2024,11:20:56,3,Card
3501,7403,8/4/2024,8:05:04,10,Transfer
3502,4500,9/14/2024,12:00:45,3,Transfer
3503,7111,1/13/2024,13:30:04,8,Transfer
3504,1210,6/21/2024,16:21:46,9,Transfer
3505,4858,12/27/2024,19:41:55,5,Transfer
3506,4122,9/4/2024,16:52:38,8,Cash
3507,1366,5/13/2024,8:00:48,7,Card
3508,8229,2/9/2024,9:39:06,2,Transfer
3509,6177,12/30/2024,13:13:44,8,Transfer
3510,6563,6/5/2024,10:34:25,2,Cash
3511,9214,5/25/2024,20:06:05,3,Cash
3512,6669,7/9/2024,14:15:35,9,Cash
3513,4880,12/11/2024,17:21:01,4,Transfer
3514,5495,3/10/2024,8:03:51,2,Transfer
3515,6844,9/27/2024,10:31:01,3,Card
3516,7865,10/20/2024,19:22:57,7,Card
3517,7810,4/13/2024,18:37:22,9,Cash
3518,3611,11/22/2024,13:46:07,5,Cash
3519,2593,12/18/2024,15:24:34,3,Transfer
3520,2041,9/2/2024,19:25:48,2,Card
3521,1517,9/25/2024,14:04:31,4,Card
3522,4478,12/2/2024,13:19:19,10,Transfer
3523,7289,7/12/2024,8:09:47,10,Cash
3524,6756,2/2/2024,18:41:15,10,Card
3525,4982,2/29/2024,16:07:09,6,Transfer
3526,5787,9/15/2024,12:47:39,5,Cash
3527,6554,5/9/2024,12:46:15,2,Cash
3528,6371,3/27/2024,16:11:47,5,Transfer
3529,7431,3/29/2024,16:57:41,8,Card
3530,5604,5/5/2024,9:24:15,2,Transfer
3531,8957,12/20/2024,15:13:34,3,Cash
3532,4918,10/2/2024,11:30:37,9,Card
3533,9143,6/14/2024,16:22:41,3,Card
3534,1449,9/23/2024,14:39:16,6,Cash
3535,3941,7/4/2024,16:47:41,3,Cash
3536,8757,1/27/2024,9:35:25,7,Card
3537,9450,12/8/2024,12:23:31,1,Cash
3538,8036,7/27/2024,11:45:19,9,Card
3539,3539,7/4/2024,10:45:41,5,Cash
3540,1746,5/2/2024,15:06:06,7,Transfer
3541,3245,3/1/2024,10:36:48,2,Cash
3542,2029,11/30/2024,11:46:57,7,Transfer
3543,9624,7/15/2024,15:15:33,3,Transfer
3544,9014,1/26/2024,15:51:37,3,Transfer
3545,8471,3/17/2024,17:44:14,8,Card
3546,6213,2/11/2024,20:55:00,5,Card
3547,4382,11/4/2024,14:29:54,8,Transfer
3548,7106,10/8/2024,17:25:39,8,Transfer
3549,5958,5/5/2024,19:12:43,1,Card
3550,7323,6/20/2024,12:57:16,8,Card
3551,8803,8/3/2024,10:20:41,6,Card
3552,1678,3/2/2024,14:09:26,3,Transfer
3553,6624,6/7/2024,11:10:31,3,Card
3554,3419,9/5/2024,17:16:38,5,Transfer
3555,3874,9/26/2024,8:53:58,10,Card
3556,5589,7/24/2024,18:05:16,5,Card
3557,8694,12/3/2024,20:10:44,9,Transfer
3558,4395,4/29/2024,13:30:39,10,Card
3559,9191,6/2/2024,20:36:57,7,Cash
3560,6374,3/31/2024,8:15:11,5,Cash
3561,4443,2/28/2024,9:53:03,1,Transfer
3562,9072,2/18/2024,13:49:07,2,Card
3563,8241,3/26/2024,15:42:02,7,Cash
3564,9920,2/24/2024,13:58:51,7,Cash
3565,3542,11/7/2024,19:04:52,6,Transfer
3566,3966,7/10/2024,17:50:37,7,Card
3567,4341,10/30/2024,19:25:13,6,Card
3568,6119,7/17/2024,13:47:48,8,Card
3569,8872,3/24/2024,15:06:48,4,Card
3570,9736,12/6/2024,11:27:59,3,Cash
3571,5444,4/19/2024,12:50:49,3,Cash
3572,3434,1/8/2024,8:02:45,9,Card
3573,8844,3/23/2024,9:52:25,9,Cash
3574,1999,6/25/2024,11:46:45,2,Card
3575,3571,4/12/2024,16:58:21,4,Card
3576,8723,3/19/2024,10:25:55,5,Cash
3577,8544,1/12/2024,15:20:35,10,Card
3578,1490,1/18/2024,8:12:27,5,Cash
3579,1216,12/9/2024,20:19:35,2,Transfer
3580,5788,8/28/2024,10:06:09,10,Card
3581,4241,3/17/2024,11:12:38,10,Cash
3582,6789,12/1/2024,13:44:14,1,Cash
3583,3822,6/16/2024,19:19:17,6,Transfer
3584,2785,11/14/2024,12:28:46,2,Cash
3585,1411,8/24/2024,18:47:51,1,Cash
3586,2463,8/4/2024,9:23:47,1,Transfer
3587,3813,2/6/2024,9:47:05,2,Cash
3588,3474,11/30/2024,10:22:32,10,Cash
3589,6272,10/14/2024,11:06:36,5,Cash
3590,2964,3/21/2024,18:32:45,4,Cash
3591,5929,8/28/2024,10:00:37,5,Cash
3592,3632,6/29/2024,16:49:35,2,Cash
3593,2618,9/19/2024,20:32:57,9,Transfer
3594,6837,11/14/2024,16:22:32,8,Card
3595,9018,9/3/2024,18:54:02,10,Transfer
3596,4287,9/21/2024,17:40:47,6,Cash
3597,6985,7/24/2024,18:12:16,1,Cash
3598,4638,8/6/2024,8:52:16,10,Transfer
3599,2653,6/11/2024,8:29:48,10,Card
3600,3250,12/28/2024,18:16:00,9,Card
3601,8628,9/4/2024,18:57:14,2,Transfer
3602,5818,9/10/2024,11:51:22,9,Transfer
3603,8805,12/11/2024,10:28:19,7,Card
3604,8737,5/26/2024,11:11:53,7,Transfer
3605,4613,10/2/2024,18:15:17,2,Transfer
3606,9256,10/5/2024,14:29:05,4,Transfer
3607,5731,3/24/2024,14:25:36,10,Card
3608,9428,7/31/2024,17:45:47,4,Transfer
3609,9518,1/8/2024,15:27:38,4,Cash
3610,6808,10/27/2024,12:40:39,9,Cash
3611,1192,10/7/2024,11:10:41,5,Cash
3612,2162,7/13/2024,9:24:17,2,Card
3613,3448,1/25/2024,14:50:58,1,Transfer
3614,7187,12/3/2024,10:49:27,2,Transfer
3615,9248,11/26/2024,17:07:41,2,Transfer
3616,3042,12/3/2024,9:48:37,3,Card
3617,3690,1/18/2024,8:49:44,9,Transfer
3618,7849,2/21/2024,18:11:28,1,Card
3619,2277,4/14/2024,13:43:46,2,Cash
3620,6730,2/23/2024,9:43:11,6,Transfer
3621,9972,3/7/2024,18:55:51,9,Cash
3622,1376,4/19/2024,8:20:53,6,Cash
3623,5326,6/3/2024,15:16:54,3,Transfer
3624,5843,4/8/2024,17:10:08,2,Transfer
3625,7614,5/2/2024,9:28:03,6,Cash
3626,5224,6/16/2024,9:40:23,7,Card
3627,4494,12/29/2024,13:18:58,5,Transfer
3628,8209,9/24/2024,13:13:29,7,Cash
3629,4547,4/21/2024,12:43:12,3,Card
3630,6896,11/13/2024,18:13:58,10,Card
3631,3751,11/26/2024,10:50:02,4,Transfer
3632,4717,10/29/2024,20:27:30,3,Transfer
3633,7464,6/17/2024,17:54:53,1,Card
3634,8423,12/5/2024,17:01:40,2,Cash
3635,8861,10/14/2024,16:08:18,9,Transfer
3636,6104,8/16/2024,11:06:42,9,Card
3637,5774,7/9/2024,10:03:27,8,Card
3638,4292,5/19/2024,13:31:06,2,Cash
3639,4429,8/13/2024,15:37:47,2,Card
3640,5174,6/22/2024,20:09:24,2,Cash
3641,1383,10/7/2024,8:13:09,2,Card
3642,3999,11/15/2024,10:03:35,2,Cash
3643,1775,5/25/2024,18:45:14,9,Transfer
3644,7524,8/11/2024,9:04:03,6,Cash
3645,2753,5/14/2024,18:46:07,4,Transfer
3646,4677,4/13/2024,20:52:41,7,Cash
3647,4172,5/9/2024,9:36:19,2,Cash
3648,9403,11/5/2024,18:52:17,1,Cash
3649,8705,9/11/2024,15:53:18,5,Cash
3650,2327,1/13/2024,9:19:30,2,Transfer
